greenhouseDataId,ownedGreenhouse,airTemperature,humidity,ec,ph,ppm,volumeWaterTank,countWaterFlow,createdAt,updatedAt
815,1,33.97429123902293,55.16,2.24,6.9,458.6,93.225,55.2,2024-02-02 19:12:00,2024-02-02 19:12:00
816,1,31.03420151527297,67.14,1.62,6.89,458.1,92.9,52.1,2024-02-02 00:00:00,2024-02-02 00:00:00
817,1,30.668128127751903,87.34,1.31,6.99,401.3,91.2,50.55,2024-02-02 04:48:00,2024-02-02 04:48:00
818,1,31.226922994848223,54.36,1.84,5.73,420.7,95.255,53.2,2024-02-02 09:36:00,2024-02-02 09:36:00
819,1,30.9711199679779,86.3,1.51,5.61,458.7,99.87,51.55,2024-02-02 14:24:00,2024-02-02 14:24:00
820,1,30.77077472387592,53.36,1.47,6.65,450.3,95.745,51.35,2024-02-02 19:12:00,2024-02-02 19:12:00
821,1,29.279976084619214,74.14,1.37,5.81,477.0,97.94,50.85,2024-02-02 00:00:00,2024-02-02 00:00:00
822,1,29.425827970575458,88.5,1.92,6.95,407.0,99.905,53.6,2024-02-02 04:48:00,2024-02-02 04:48:00
823,1,33.07338408422802,81.16,2.38,5.94,429.2,90.535,55.9,2024-02-02 09:36:00,2024-02-02 09:36:00
824,1,32.66504746494279,77.66,1.61,6.65,435.4,99.085,52.05,2024-02-02 14:24:00,2024-02-02 14:24:00
825,1,30.180796224940444,71.54,1.83,5.92,453.3,96.775,53.15,2024-02-02 19:12:00,2024-02-02 19:12:00
826,1,28.93932713550497,62.260000000000005,2.39,6.1,477.0,99.185,55.95,2024-02-03 00:00:00,2024-02-03 00:00:00
827,1,32.63669260352732,69.18,2.22,6.02,491.5,97.34,55.1,2024-02-03 04:48:00,2024-02-03 04:48:00
828,1,31.028925260688652,85.86,1.61,6.82,428.2,94.175,52.05,2024-02-03 09:36:00,2024-02-03 09:36:00
829,1,33.62710010213033,71.74,1.87,6.02,402.1,94.29,53.35,2024-02-03 14:24:00,2024-02-03 14:24:00
830,1,31.581489165255434,88.42,2.02,5.65,401.8,94.45,54.1,2024-02-03 19:12:00,2024-02-03 19:12:00
831,1,32.653552807437,58.92,1.79,6.91,422.0,92.765,52.95,2024-02-03 00:00:00,2024-02-03 00:00:00
832,1,32.059012942188545,56.94,2.37,6.17,443.9,93.16,55.85,2024-02-03 04:48:00,2024-02-03 04:48:00
833,1,31.378012285269204,52.46,1.8,6.67,455.7,97.3,53.0,2024-02-03 09:36:00,2024-02-03 09:36:00
834,1,32.69309259101975,51.5,2.43,5.65,461.3,92.645,56.15,2024-02-03 14:24:00,2024-02-03 14:24:00
835,1,29.085819822397553,83.64,1.88,5.85,487.4,96.02,53.4,2024-02-03 19:12:00,2024-02-03 19:12:00
836,1,32.57338123810818,88.88,2.18,6.06,455.5,97.545,54.9,2024-02-03 00:00:00,2024-02-03 00:00:00
837,1,28.25631770197055,82.36,2.06,6.69,444.0,91.155,54.3,2024-02-03 04:48:00,2024-02-03 04:48:00
838,1,33.64864292087756,75.62,2.38,6.14,496.1,95.14,55.9,2024-02-03 09:36:00,2024-02-03 09:36:00
839,1,32.27662609758452,62.06,2.07,5.83,469.7,98.76,54.35,2024-02-03 14:24:00,2024-02-03 14:24:00
840,1,33.62268924385841,67.16,1.82,6.49,437.2,95.5,53.1,2024-02-03 19:12:00,2024-02-03 19:12:00
841,1,28.175134043483304,55.78,2.02,6.24,417.6,90.045,54.1,2024-02-03 00:00:00,2024-02-03 00:00:00
842,1,31.963430389350737,50.88,1.77,6.15,432.5,97.375,52.85,2024-02-03 04:48:00,2024-02-03 04:48:00
843,1,32.65506524689007,81.84,2.39,5.74,456.0,96.905,55.95,2024-02-03 09:36:00,2024-02-03 09:36:00
844,1,30.636170503479068,61.0,2.39,6.87,410.7,96.28,55.95,2024-02-03 14:24:00,2024-02-03 14:24:00
845,1,28.685822729301677,87.94,2.38,6.44,475.4,96.88,55.9,2024-02-03 19:12:00,2024-02-03 19:12:00
846,1,34.356117110544055,59.04,1.38,6.21,471.5,94.735,50.9,2024-02-03 00:00:00,2024-02-03 00:00:00
847,1,28.469632911948512,51.94,1.82,6.01,400.9,99.53,53.1,2024-02-03 04:48:00,2024-02-03 04:48:00
848,1,29.270711929204193,85.62,1.3,5.57,460.6,97.835,50.5,2024-02-03 09:36:00,2024-02-03 09:36:00
849,1,33.638510075337464,58.92,2.11,5.87,424.5,94.27,54.55,2024-02-03 14:24:00,2024-02-03 14:24:00
850,1,30.61497140764175,84.76,2.36,6.27,464.4,91.465,55.8,2024-02-03 19:12:00,2024-02-03 19:12:00
851,1,28.53527200570162,75.06,1.64,6.98,401.1,99.23,52.2,2024-02-04 00:00:00,2024-02-04 00:00:00
852,1,31.09915596191607,75.96,2.49,6.37,469.4,98.08,56.45,2024-02-04 04:48:00,2024-02-04 04:48:00
853,1,28.95485825127122,64.84,2.31,5.81,447.1,90.025,55.55,2024-02-04 09:36:00,2024-02-04 09:36:00
854,1,31.745560928285666,69.66,2.2,6.9,440.8,91.34,55.0,2024-02-04 14:24:00,2024-02-04 14:24:00
855,1,32.92438213884162,70.64,1.67,6.68,485.7,95.735,52.35,2024-02-04 19:12:00,2024-02-04 19:12:00
856,1,34.86395901083017,81.12,1.58,5.93,498.1,98.315,51.9,2024-02-04 00:00:00,2024-02-04 00:00:00
857,1,32.14995693602683,70.22,1.22,6.12,499.3,94.695,50.1,2024-02-04 04:48:00,2024-02-04 04:48:00
858,1,33.17118431091538,61.94,1.7,6.9,426.7,93.435,52.5,2024-02-04 09:36:00,2024-02-04 09:36:00
859,1,33.14651388434894,53.5,2.34,5.64,475.3,94.015,55.7,2024-02-04 14:24:00,2024-02-04 14:24:00
860,1,28.780501315663297,85.06,1.31,6.03,452.1,96.875,50.55,2024-02-04 19:12:00,2024-02-04 19:12:00
861,1,32.83188756176324,77.52,1.84,6.01,481.0,93.59,53.2,2024-02-04 00:00:00,2024-02-04 00:00:00
862,1,33.837173001341455,77.06,1.36,6.0,462.5,92.51,50.8,2024-02-04 04:48:00,2024-02-04 04:48:00
863,1,31.253279862825828,69.84,1.75,6.31,479.8,97.485,52.75,2024-02-04 09:36:00,2024-02-04 09:36:00
864,1,34.7090459003875,72.76,1.49,6.43,466.6,97.36,51.45,2024-02-04 14:24:00,2024-02-04 14:24:00
865,1,31.029304953167138,66.26,1.39,5.98,492.9,95.995,50.95,2024-02-04 19:12:00,2024-02-04 19:12:00
866,1,32.5038484888975,62.82000000000001,2.03,6.16,462.0,93.81,54.15,2024-02-04 00:00:00,2024-02-04 00:00:00
867,1,28.243754393259863,53.32,1.33,5.89,483.1,92.54,50.65,2024-02-04 04:48:00,2024-02-04 04:48:00
868,1,32.53237047346215,61.22,1.61,6.53,434.1,96.85,52.05,2024-02-04 09:36:00,2024-02-04 09:36:00
869,1,33.83680184341259,63.86,1.79,5.92,401.8,98.46,52.95,2024-02-04 14:24:00,2024-02-04 14:24:00
870,1,34.46460226018049,62.46,1.72,5.56,451.9,96.58,52.6,2024-02-04 19:12:00,2024-02-04 19:12:00
871,1,32.40464244942947,89.38,2.04,5.76,499.0,98.215,54.2,2024-02-04 00:00:00,2024-02-04 00:00:00
872,1,29.726358474635045,59.1,2.27,5.7,479.7,98.895,55.35,2024-02-04 04:48:00,2024-02-04 04:48:00
873,1,29.94850194860642,80.84,2.03,6.88,418.6,95.73,54.15,2024-02-04 09:36:00,2024-02-04 09:36:00
874,1,33.282852486083755,66.76,2.08,6.93,499.0,96.92,54.4,2024-02-04 14:24:00,2024-02-04 14:24:00
875,1,30.490332664215963,55.120000000000005,2.28,6.71,491.4,94.09,55.4,2024-02-04 19:12:00,2024-02-04 19:12:00
876,1,28.632437844047324,70.8,1.4,5.86,442.4,95.32,51.0,2024-02-05 00:00:00,2024-02-05 00:00:00
877,1,30.434385720631674,87.88,2.24,6.85,456.3,99.63,55.2,2024-02-05 04:48:00,2024-02-05 04:48:00
878,1,31.923944212154545,62.1,2.2,6.46,457.4,93.955,55.0,2024-02-05 09:36:00,2024-02-05 09:36:00
879,1,28.64191813940712,57.74,2.45,5.57,484.0,97.045,56.25,2024-02-05 14:24:00,2024-02-05 14:24:00
880,1,32.860531984325085,50.46,1.2,5.57,473.5,91.7,50.0,2024-02-05 19:12:00,2024-02-05 19:12:00
881,1,28.14689730362715,57.72,2.24,6.5,420.6,91.055,55.2,2024-02-05 00:00:00,2024-02-05 00:00:00
882,1,29.462630068609066,56.78,1.97,6.36,469.7,98.86,53.85,2024-02-05 04:48:00,2024-02-05 04:48:00
883,1,28.975050219487287,65.12,2.37,6.58,479.4,94.995,55.85,2024-02-05 09:36:00,2024-02-05 09:36:00
884,1,33.66980240697972,54.08,1.72,5.74,470.9,99.945,52.6,2024-02-05 14:24:00,2024-02-05 14:24:00
885,1,30.465416796931667,61.88,1.22,5.83,423.6,90.8,50.1,2024-02-05 19:12:00,2024-02-05 19:12:00
886,1,31.253272073604876,50.78,1.41,6.3,425.9,93.775,51.05,2024-02-05 00:00:00,2024-02-05 00:00:00
887,1,33.72917739746775,72.78,1.24,6.65,402.1,93.945,50.2,2024-02-05 04:48:00,2024-02-05 04:48:00
888,1,34.69775239355856,85.86,2.35,6.15,425.8,91.99,55.75,2024-02-05 09:36:00,2024-02-05 09:36:00
889,1,28.288832256126334,86.06,2.24,6.69,401.7,94.52,55.2,2024-02-05 14:24:00,2024-02-05 14:24:00
890,1,29.500689876206835,61.98,1.66,5.88,491.7,90.03,52.3,2024-02-05 19:12:00,2024-02-05 19:12:00
891,1,29.826735300804007,73.82000000000001,1.44,6.3,446.3,93.565,51.2,2024-02-05 00:00:00,2024-02-05 00:00:00
892,1,29.737873711081544,73.28,1.43,5.85,460.9,95.33,51.15,2024-02-05 04:48:00,2024-02-05 04:48:00
893,1,34.53518863991709,88.66,2.04,6.05,406.5,91.745,54.2,2024-02-05 09:36:00,2024-02-05 09:36:00
894,1,32.711699584633216,79.36,1.56,5.75,463.9,95.72,51.8,2024-02-05 14:24:00,2024-02-05 14:24:00
895,1,34.95059001833498,55.06,2.14,5.85,429.2,99.715,54.7,2024-02-05 19:12:00,2024-02-05 19:12:00
896,1,28.2358114545887,74.92,1.47,6.61,445.9,90.65,51.35,2024-02-05 00:00:00,2024-02-05 00:00:00
897,1,30.745026247581354,73.72,1.46,6.13,442.3,93.14,51.3,2024-02-05 04:48:00,2024-02-05 04:48:00
898,1,33.7646544150313,59.92,1.49,5.93,402.3,93.735,51.45,2024-02-05 09:36:00,2024-02-05 09:36:00
899,1,34.0533262748976,66.48,1.47,6.75,451.3,98.865,51.35,2024-02-05 14:24:00,2024-02-05 14:24:00
900,1,30.81582841093216,65.66,1.44,5.88,475.7,93.33,51.2,2024-02-05 19:12:00,2024-02-05 19:12:00
901,1,33.22235957349176,89.78,1.36,5.97,413.9,93.16,50.8,2024-02-06 00:00:00,2024-02-06 00:00:00
902,1,29.54068259377885,79.74,2.03,5.93,441.8,94.315,54.15,2024-02-06 04:48:00,2024-02-06 04:48:00
903,1,30.97404852042315,71.68,2.46,6.16,421.4,95.145,56.3,2024-02-06 09:36:00,2024-02-06 09:36:00
904,1,30.655541113568336,89.38,1.62,6.38,438.4,96.245,52.1,2024-02-06 14:24:00,2024-02-06 14:24:00
905,1,32.92456314591387,80.84,1.26,6.92,406.1,92.325,50.3,2024-02-06 19:12:00,2024-02-06 19:12:00
906,1,32.532411076527154,86.38,1.67,6.06,426.3,91.56,52.35,2024-02-06 00:00:00,2024-02-06 00:00:00
907,1,29.143929185689018,66.7,1.68,6.88,447.1,99.9,52.4,2024-02-06 04:48:00,2024-02-06 04:48:00
908,1,34.368012330576796,61.54,1.22,6.04,433.0,90.34,50.1,2024-02-06 09:36:00,2024-02-06 09:36:00
909,1,28.525662214803887,67.94,1.79,6.22,429.7,90.285,52.95,2024-02-06 14:24:00,2024-02-06 14:24:00
910,1,32.11676553066964,61.98,1.67,6.22,446.1,90.755,52.35,2024-02-06 19:12:00,2024-02-06 19:12:00
911,1,32.26319088516105,84.92,1.82,6.61,419.0,97.44,53.1,2024-02-06 00:00:00,2024-02-06 00:00:00
912,1,33.2732709410686,75.72,1.93,6.08,432.9,96.375,53.65,2024-02-06 04:48:00,2024-02-06 04:48:00
913,1,33.52668314600791,65.66,1.73,6.28,498.2,99.205,52.65,2024-02-06 09:36:00,2024-02-06 09:36:00
914,1,31.950814574064886,79.56,1.25,6.52,455.5,92.77,50.25,2024-02-06 14:24:00,2024-02-06 14:24:00
915,1,28.27330007492932,64.1,2.5,6.15,464.2,97.29,56.5,2024-02-06 19:12:00,2024-02-06 19:12:00
916,1,34.19276091414525,84.98,1.79,6.5,439.6,98.83,52.95,2024-02-06 00:00:00,2024-02-06 00:00:00
917,1,29.100483064550883,56.14,1.82,5.95,447.9,97.365,53.1,2024-02-06 04:48:00,2024-02-06 04:48:00
918,1,34.20188021777708,85.62,2.45,6.32,496.6,90.905,56.25,2024-02-06 09:36:00,2024-02-06 09:36:00
919,1,30.127802201712573,50.5,1.76,5.7,482.8,98.055,52.8,2024-02-06 14:24:00,2024-02-06 14:24:00
920,1,33.15990775940279,65.2,1.66,6.97,490.4,95.335,52.3,2024-02-06 19:12:00,2024-02-06 19:12:00
921,1,29.608241544349102,58.28,2.31,6.16,492.4,99.865,55.55,2024-02-06 00:00:00,2024-02-06 00:00:00
922,1,29.46185587440768,51.900000000000006,2.39,6.33,417.2,91.165,55.95,2024-02-06 04:48:00,2024-02-06 04:48:00
923,1,29.127624898204942,67.46,1.29,6.27,465.3,99.315,50.45,2024-02-06 09:36:00,2024-02-06 09:36:00
924,1,28.740362826048557,56.5,1.93,6.81,496.7,91.8,53.65,2024-02-06 14:24:00,2024-02-06 14:24:00
925,1,32.70361225126644,53.48,2.18,6.49,410.0,94.005,54.9,2024-02-06 19:12:00,2024-02-06 19:12:00
926,1,32.541806370534346,64.52,1.29,6.6,410.5,98.53,50.45,2024-02-07 00:00:00,2024-02-07 00:00:00
927,1,31.692678775508583,69.3,2.38,6.49,434.0,92.02,55.9,2024-02-07 04:48:00,2024-02-07 04:48:00
928,1,30.747639338508748,81.76,2.43,5.81,464.2,90.675,56.15,2024-02-07 09:36:00,2024-02-07 09:36:00
929,1,33.12948732122248,54.86,1.32,6.73,463.2,99.62,50.6,2024-02-07 14:24:00,2024-02-07 14:24:00
930,1,29.464847900940615,58.82,2.09,6.31,401.5,98.955,54.45,2024-02-07 19:12:00,2024-02-07 19:12:00
931,1,28.943290599682832,61.14,2.3,6.58,410.2,95.19,55.5,2024-02-07 00:00:00,2024-02-07 00:00:00
932,1,34.04276174557838,62.44,1.67,6.98,426.0,90.13,52.35,2024-02-07 04:48:00,2024-02-07 04:48:00
933,1,33.857278701652845,86.3,1.56,6.51,468.2,98.885,51.8,2024-02-07 09:36:00,2024-02-07 09:36:00
934,1,32.578844507811546,81.98,1.95,6.97,444.9,99.455,53.75,2024-02-07 14:24:00,2024-02-07 14:24:00
935,1,33.57260332735112,71.54,1.41,6.65,472.7,94.3,51.05,2024-02-07 19:12:00,2024-02-07 19:12:00
936,1,34.987654775642525,59.7,2.21,5.59,459.8,96.92,55.05,2024-02-07 00:00:00,2024-02-07 00:00:00
937,1,32.5227775211154,72.26,1.98,5.8,475.5,97.485,53.9,2024-02-07 04:48:00,2024-02-07 04:48:00
938,1,33.62760502725605,54.64,2.05,6.2,428.8,96.46,54.25,2024-02-07 09:36:00,2024-02-07 09:36:00
939,1,29.980919879246166,60.42,1.3,6.51,480.5,93.25,50.5,2024-02-07 14:24:00,2024-02-07 14:24:00
940,1,30.149409098331184,51.24,2.22,6.92,441.4,97.775,55.1,2024-02-07 19:12:00,2024-02-07 19:12:00
941,1,31.326076966487186,83.52,1.74,5.8,439.2,92.22,52.7,2024-02-07 00:00:00,2024-02-07 00:00:00
942,1,34.58419802027335,66.24,1.54,6.34,411.3,95.86,51.7,2024-02-07 04:48:00,2024-02-07 04:48:00
943,1,34.62409083902851,77.26,1.73,5.69,412.9,97.73,52.65,2024-02-07 09:36:00,2024-02-07 09:36:00
944,1,33.99555341758541,50.06,2.12,5.68,419.7,91.185,54.6,2024-02-07 14:24:00,2024-02-07 14:24:00
945,1,29.59291815564866,52.760000000000005,2.46,6.17,435.3,98.835,56.3,2024-02-07 19:12:00,2024-02-07 19:12:00
946,1,34.0738774126265,66.88,1.37,6.68,418.5,93.25,50.85,2024-02-07 00:00:00,2024-02-07 00:00:00
947,1,31.76725343057552,82.14,2.17,6.8,497.9,92.465,54.85,2024-02-07 04:48:00,2024-02-07 04:48:00
948,1,31.00850103196583,54.18,1.75,5.68,402.3,95.075,52.75,2024-02-07 09:36:00,2024-02-07 09:36:00
949,1,34.66790368497023,83.62,2.48,6.33,469.9,95.76,56.4,2024-02-07 14:24:00,2024-02-07 14:24:00
950,1,30.39883291007355,64.54,1.84,6.22,422.2,95.8,53.2,2024-02-07 19:12:00,2024-02-07 19:12:00
951,1,32.709940936984424,65.0,2.22,6.87,451.6,99.04,55.1,2024-02-08 00:00:00,2024-02-08 00:00:00
952,1,31.161799152430113,84.34,1.58,6.24,491.6,92.345,51.9,2024-02-08 04:48:00,2024-02-08 04:48:00
953,1,28.166643338420396,72.98,1.66,5.9,426.0,92.955,52.3,2024-02-08 09:36:00,2024-02-08 09:36:00
954,1,30.298531069918617,51.900000000000006,1.74,5.54,495.1,94.645,52.7,2024-02-08 14:24:00,2024-02-08 14:24:00
955,1,32.971058787570584,65.38,2.22,6.78,419.6,94.875,55.1,2024-02-08 19:12:00,2024-02-08 19:12:00
956,1,32.88873961717629,58.44,1.46,5.53,416.6,99.37,51.3,2024-02-08 00:00:00,2024-02-08 00:00:00
957,1,33.385009239340754,51.7,1.67,6.05,449.6,97.4,52.35,2024-02-08 04:48:00,2024-02-08 04:48:00
958,1,30.60474876291247,53.02,1.33,6.54,445.7,90.775,50.65,2024-02-08 09:36:00,2024-02-08 09:36:00
959,1,32.09023962252578,67.68,2.45,6.18,453.6,90.28,56.25,2024-02-08 14:24:00,2024-02-08 14:24:00
960,1,33.7604558357253,52.14,2.27,6.6,431.8,99.16,55.35,2024-02-08 19:12:00,2024-02-08 19:12:00
961,1,32.852156805514994,81.82000000000001,1.92,6.51,478.5,98.85,53.6,2024-02-08 00:00:00,2024-02-08 00:00:00
962,1,30.807755825503875,81.58,1.83,5.97,459.0,97.975,53.15,2024-02-08 04:48:00,2024-02-08 04:48:00
963,1,28.66552536915824,62.68000000000001,2.42,6.7,416.8,90.455,56.1,2024-02-08 09:36:00,2024-02-08 09:36:00
964,1,29.9780316702272,78.82000000000001,1.39,6.1,418.0,96.98,50.95,2024-02-08 14:24:00,2024-02-08 14:24:00
965,1,28.18911092841707,51.56,2.15,5.82,463.4,98.06,54.75,2024-02-08 19:12:00,2024-02-08 19:12:00
966,1,28.91715356373441,51.8,1.66,6.18,499.5,90.175,52.3,2024-02-08 00:00:00,2024-02-08 00:00:00
967,1,29.456684968774468,80.32000000000001,2.41,6.25,485.2,95.53,56.05,2024-02-08 04:48:00,2024-02-08 04:48:00
968,1,28.315378464857158,70.68,1.52,6.18,453.3,92.565,51.6,2024-02-08 09:36:00,2024-02-08 09:36:00
969,1,33.55093864725408,80.88,2.28,6.89,415.8,94.705,55.4,2024-02-08 14:24:00,2024-02-08 14:24:00
970,1,32.36326854641484,58.64,2.17,5.7,459.3,96.5,54.85,2024-02-08 19:12:00,2024-02-08 19:12:00
971,1,31.00990232295376,62.34,1.49,5.94,436.9,96.91,51.45,2024-02-08 00:00:00,2024-02-08 00:00:00
972,1,32.11304152905872,74.24,1.23,5.83,477.5,94.105,50.15,2024-02-08 04:48:00,2024-02-08 04:48:00
973,1,28.116047870753416,68.64,1.55,5.52,451.2,98.775,51.75,2024-02-08 09:36:00,2024-02-08 09:36:00
974,1,30.149631738681926,74.88,1.77,6.98,446.0,92.6,52.85,2024-02-08 14:24:00,2024-02-08 14:24:00
975,1,28.883913616849288,56.94,2.05,6.45,457.1,93.54,54.25,2024-02-08 19:12:00,2024-02-08 19:12:00
976,1,33.03666787420554,89.26,1.72,6.78,476.5,98.39,52.6,2024-02-09 00:00:00,2024-02-09 00:00:00
977,1,33.765587209110336,65.06,1.41,5.61,435.5,90.73,51.05,2024-02-09 04:48:00,2024-02-09 04:48:00
978,1,29.885820031752196,73.98,1.69,6.75,412.0,90.645,52.45,2024-02-09 09:36:00,2024-02-09 09:36:00
979,1,34.33697596259996,54.02,1.77,6.03,410.2,99.935,52.85,2024-02-09 14:24:00,2024-02-09 14:24:00
980,1,28.21936142101561,75.44,1.23,6.52,478.4,98.63,50.15,2024-02-09 19:12:00,2024-02-09 19:12:00
981,1,30.65301838838578,73.72,2.35,6.5,486.3,98.555,55.75,2024-02-09 00:00:00,2024-02-09 00:00:00
982,1,28.39751169408803,60.18,1.94,6.92,431.6,98.96,53.7,2024-02-09 04:48:00,2024-02-09 04:48:00
983,1,34.55471528407466,53.22,2.4,6.48,489.4,94.905,56.0,2024-02-09 09:36:00,2024-02-09 09:36:00
984,1,34.05385645978626,68.78,1.63,5.84,427.3,95.475,52.15,2024-02-09 14:24:00,2024-02-09 14:24:00
985,1,33.9830972960407,87.96,1.46,5.65,471.5,97.35,51.3,2024-02-09 19:12:00,2024-02-09 19:12:00
986,1,34.355115321517665,56.72,2.08,6.47,479.9,90.69,54.4,2024-02-09 00:00:00,2024-02-09 00:00:00
987,1,31.8070201271511,80.24,1.99,6.12,459.3,91.135,53.95,2024-02-09 04:48:00,2024-02-09 04:48:00
988,1,32.72077085902977,69.16,2.22,5.68,494.9,95.45,55.1,2024-02-09 09:36:00,2024-02-09 09:36:00
989,1,28.89468130231502,76.54,2.22,6.5,428.4,91.91,55.1,2024-02-09 14:24:00,2024-02-09 14:24:00
990,1,29.017786828656902,70.8,2.26,6.24,422.6,91.59,55.3,2024-02-09 19:12:00,2024-02-09 19:12:00
991,1,30.47560465182804,65.76,1.33,5.59,494.8,93.255,50.65,2024-02-09 00:00:00,2024-02-09 00:00:00
992,1,30.440990927710445,69.54,1.93,6.19,403.4,95.145,53.65,2024-02-09 04:48:00,2024-02-09 04:48:00
993,1,33.75820841978492,88.66,1.98,6.1,488.5,91.295,53.9,2024-02-09 09:36:00,2024-02-09 09:36:00
994,1,28.559256106529904,59.2,2.07,6.74,484.5,94.4,54.35,2024-02-09 14:24:00,2024-02-09 14:24:00
995,1,30.545310925898544,86.98,1.81,6.44,485.9,92.935,53.05,2024-02-09 19:12:00,2024-02-09 19:12:00
996,1,29.761632025579697,80.66,1.24,6.41,449.5,90.135,50.2,2024-02-09 00:00:00,2024-02-09 00:00:00
997,1,28.621504064777206,51.82,1.23,6.96,451.8,91.41,50.15,2024-02-09 04:48:00,2024-02-09 04:48:00
998,1,34.40767451784242,58.74,1.81,6.28,451.2,97.37,53.05,2024-02-09 09:36:00,2024-02-09 09:36:00
999,1,34.28695519664779,70.2,2.09,5.8,429.9,94.72,54.45,2024-02-09 14:24:00,2024-02-09 14:24:00
1000,1,32.937187271241015,57.34,1.41,6.2,403.8,96.65,51.05,2024-02-09 19:12:00,2024-02-09 19:12:00
1001,1,30.512078682640563,67.78,2.28,6.83,467.7,98.185,55.4,2024-02-10 00:00:00,2024-02-10 00:00:00
1002,1,33.68131269445825,52.36,1.5,6.51,421.1,93.395,51.5,2024-02-10 04:48:00,2024-02-10 04:48:00
1003,1,33.98080620666427,85.5,1.32,5.86,474.6,92.715,50.6,2024-02-10 09:36:00,2024-02-10 09:36:00
1004,1,34.9746670936634,55.88,1.22,5.61,481.5,93.53,50.1,2024-02-10 14:24:00,2024-02-10 14:24:00
1005,1,32.325322833264586,88.76,1.53,5.97,440.9,99.955,51.65,2024-02-10 19:12:00,2024-02-10 19:12:00
1006,1,32.68891458191546,62.84,2.35,6.18,443.7,93.295,55.75,2024-02-10 00:00:00,2024-02-10 00:00:00
1007,1,32.78864340632733,75.0,2.45,5.65,487.7,99.705,56.25,2024-02-10 04:48:00,2024-02-10 04:48:00
1008,1,30.556977195570436,80.24,1.62,6.53,493.0,96.06,52.1,2024-02-10 09:36:00,2024-02-10 09:36:00
1009,1,30.56245639871159,70.78,1.59,6.12,452.5,92.845,51.95,2024-02-10 14:24:00,2024-02-10 14:24:00
1010,1,33.858816497195775,62.84,2.34,5.55,438.8,99.885,55.7,2024-02-10 19:12:00,2024-02-10 19:12:00
1011,1,29.05278731591651,65.46,1.4,6.91,492.5,92.81,51.0,2024-02-10 00:00:00,2024-02-10 00:00:00
1012,1,32.19855275607339,78.48,1.74,6.66,459.8,90.105,52.7,2024-02-10 04:48:00,2024-02-10 04:48:00
1013,1,32.64176394378792,73.26,1.88,6.57,474.3,90.905,53.4,2024-02-10 09:36:00,2024-02-10 09:36:00
1014,1,30.173702793383153,86.4,2.3,6.7,487.0,93.155,55.5,2024-02-10 14:24:00,2024-02-10 14:24:00
1015,1,30.699582755760513,55.760000000000005,2.0,6.38,409.7,97.05,54.0,2024-02-10 19:12:00,2024-02-10 19:12:00
1016,1,31.106967017861816,73.3,1.27,6.03,403.5,90.035,50.35,2024-02-10 00:00:00,2024-02-10 00:00:00
1017,1,32.28970790773896,55.2,2.43,6.51,469.5,99.065,56.15,2024-02-10 04:48:00,2024-02-10 04:48:00
1018,1,31.854937005582318,55.22,1.54,6.47,432.1,92.29,51.7,2024-02-10 09:36:00,2024-02-10 09:36:00
1019,1,32.744679222994165,60.72,1.92,6.71,451.7,97.71,53.6,2024-02-10 14:24:00,2024-02-10 14:24:00
1020,1,32.652585264608206,74.78,1.39,6.59,496.0,99.865,50.95,2024-02-10 19:12:00,2024-02-10 19:12:00
1021,1,32.79206347736523,58.88,2.47,6.82,459.0,90.99,56.35,2024-02-10 00:00:00,2024-02-10 00:00:00
1022,1,32.01849551476602,74.3,2.3,6.84,403.4,93.815,55.5,2024-02-10 04:48:00,2024-02-10 04:48:00
1023,1,31.003425893062186,75.14,1.88,5.61,466.9,99.77,53.4,2024-02-10 09:36:00,2024-02-10 09:36:00
1024,1,33.03589888529394,88.56,2.46,6.34,473.9,97.25,56.3,2024-02-10 14:24:00,2024-02-10 14:24:00
1025,1,28.312749777461594,64.82000000000001,2.31,6.99,419.2,92.3,55.55,2024-02-10 19:12:00,2024-02-10 19:12:00
1026,1,32.97573239508702,72.02,1.51,6.62,418.3,91.215,51.55,2024-02-11 00:00:00,2024-02-11 00:00:00
1027,1,31.819671331354787,57.38,1.4,6.71,489.7,90.83,51.0,2024-02-11 04:48:00,2024-02-11 04:48:00
1028,1,34.978967231428626,81.64,1.83,5.67,415.5,93.695,53.15,2024-02-11 09:36:00,2024-02-11 09:36:00
1029,1,32.71196502209183,67.8,1.91,6.81,469.3,90.7,53.55,2024-02-11 14:24:00,2024-02-11 14:24:00
1030,1,34.938567754956935,72.58,1.82,6.14,480.8,90.325,53.1,2024-02-11 19:12:00,2024-02-11 19:12:00
1031,1,30.32189897626032,61.1,1.59,6.57,421.3,90.075,51.95,2024-02-11 00:00:00,2024-02-11 00:00:00
1032,1,33.707886285152426,87.08,2.07,5.86,471.7,92.12,54.35,2024-02-11 04:48:00,2024-02-11 04:48:00
1033,1,33.438051461302116,89.9,1.86,5.9,467.4,95.475,53.3,2024-02-11 09:36:00,2024-02-11 09:36:00
1034,1,34.909979884205754,83.6,2.01,5.84,400.7,92.005,54.05,2024-02-11 14:24:00,2024-02-11 14:24:00
1035,1,34.808533019578086,73.56,1.96,6.93,445.5,97.835,53.8,2024-02-11 19:12:00,2024-02-11 19:12:00
1036,1,30.7125555421605,54.620000000000005,1.73,6.56,491.3,97.72,52.65,2024-02-11 00:00:00,2024-02-11 00:00:00
1037,1,31.139447469344855,59.48,1.38,6.01,449.4,97.185,50.9,2024-02-11 04:48:00,2024-02-11 04:48:00
